,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,license,dateupload,datetaken,datetakengranularity,datetakenunknown,views,tags,machine_tags,latitude,longitude,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family,url_m,height_m,width_m
52754040847,52754040847,58016532@N00,c9099ba749,65535,66,*,1,0,0,0,2023-03-18 07:19:09,2023-03-18 08:14:21,0,1,1041,,,48.199387,16.373080,16,0,,2761333,1,0,0,0,https://live.staticflickr.com/65535/52754040847_c9099ba749.jpg,500,500
34335178031,34335178031,153171426@N07,65d812ce4a,65535,66,"Wien-Innere Stadt - ""Stock-im-Eisen-Platz""",1,0,0,0,2023-03-18 04:20:12,2023-03-15 14:18:03,0,0,6912,wien yourbestoftoday thisisextraordinaire fotosmithoherqualität flash asbeautifulasyouwant superphotos vienna digitalartmasterpieces stephansdom,,48.208163,16.371022,16,0,,2761367,1,0,0,0,https://live.staticflickr.com/65535/34335178031_65d812ce4a.jpg,316,500
52754457645,52754457645,57511216@N04,427fc70dd6,65535,66,Going round in Vienna,1,0,0,4,2023-03-17 23:13:31,2023-03-16 13:46:23,0,0,40,vienna austria europe ferriswheel,,48.216695,16.395914,16,0,,2772614,1,0,0,0,https://live.staticflickr.com/65535/52754457645_427fc70dd6.jpg,376,500
52754293849,52754293849,57511216@N04,e1b6e670e9,65535,66,Going round in Vienna,1,0,0,4,2023-03-17 23:13:31,2023-03-16 13:49:22,0,0,57,vienna austria europe ferriswheel,,48.216695,16.395914,16,0,,2772614,1,0,0,0,https://live.staticflickr.com/65535/52754293849_e1b6e670e9.jpg,376,500
52753999366,52753999366,7211785@N06,42d7223964,65535,66,20230317 195614 1SL6,1,0,0,0,2023-03-17 22:32:09,2023-03-17 19:56:14,0,0,233,allsyncpicbackman travel t202301 all allsynclocal workflowversionpro20230025 workflowversionpro2023002512580 2023 at austria wien prater iso360 googlepixel7pro googlepixel7probackcamera6 4080x3072 jpeg altitudeabovesealevel207m flashoffdidnotfire focallength6 shutterspeed152s gpsspeed orientationhorizontal softwareacdseeultimate2022 exifversion0232 myselfg73leopoldschmallegger friends1g97robertklein workflowyes 1s l6 1sl6 faces2 myself6 myself friends1 friends,,48.213700,16.401722,16,0,,2772614,1,0,0,0,https://live.staticflickr.com/65535/52753999366_42d7223964.jpg,376,500
52754243299,52754243299,7211785@N06,d96e6bb6ed,65535,66,20230317 190830 1SL6,1,0,0,0,2023-03-17 22:31:32,2023-03-17 19:08:30,0,0,77,allsyncpicbackman travel t202301 all allsynclocal workflowversionpro20230025 workflowversionpro2023002512580 2023 at austria wien prater iso712 googlepixel7pro googlepixel7probackcamera6 4080x3072 jpeg altitudeabovesealevel204m flashoffdidnotfire focallength6 shutterspeed1100s gpsspeed orientationhorizontal softwareacdseeultimate2022 exifversion0232 friends1g97robertklein myselfg73leopoldschmallegger workflowyes 1s l6 1sl6 faces2 myself6 myself friends1 friends,,48.213816,16.401541,16,0,,2772614,1,0,0,0,https://live.staticflickr.com/65535/52754243299_d96e6bb6ed.jpg,376,500
52753460567,52753460567,7211785@N06,68baf22504,65535,66,20230317 190126 1SL6,1,0,0,0,2023-03-17 22:31:18,2023-03-17 19:01:26,0,0,71,allsyncpicbackman travel t202301 all allsynclocal workflowversionpro20230025 workflowversionpro2023002512580 2023 at austria wien prater iso778 googlepixel7pro googlepixel7probackcamera6 4080x3072 jpeg altitudeabovesealevel204m flashoffdidnotfire focallength6 shutterspeed1100s gpsspeed orientationhorizontal softwareacdseeultimate2022 exifversion0232 1sl6 friends1g97robertklein myselfg73leopoldschmallegger workflowyes 1s l6 faces3 myself6 myself friends1 friends,,48.214113,16.401644,16,0,,2772614,1,0,0,0,https://live.staticflickr.com/65535/52753460567_68baf22504.jpg,376,500
52754045009,52754045009,25507134@N00,2c29d31251,65535,66,20230307_Keimling_001,1,0,0,4,2023-03-17 20:17:41,2023-03-17 21:16:13,0,1,34,tomate keimling aussaat vermehrung gardening gärtnern same seed pflanze plant,,48.248468,16.442348,15,0,,3322743,1,0,0,0,https://live.staticflickr.com/65535/52754045009_2c29d31251.jpg,500,281
52754278208,52754278208,25507134@N00,9562b5a9f7,65535,66,20230307_Birdbuddy_003,1,0,0,4,2023-03-17 20:10:17,2023-03-17 21:09:54,0,1,40,taube bird vogel animal tier birdbuddy futterhaus 2023,,48.248468,16.442348,15,0,,3322743,1,0,0,0,https://live.staticflickr.com/65535/52754278208_9562b5a9f7.jpg,500,375
52754198495,52754198495,25507134@N00,d4f4560eaf,65535,66,20230307_Birdbuddy_004,1,0,0,4,2023-03-17 20:10:18,2023-03-17 21:09:51,0,1,39,taube bird vogel animal tier birdbuddy futterhaus 2023,,48.248468,16.442348,15,0,,3322743,1,0,0,0,https://live.staticflickr.com/65535/52754198495_d4f4560eaf.jpg,500,375
52753852444,52753852444,63281384@N00,cb0078cc05,65535,66,Esfinge,1,0,0,0,2023-03-17 18:25:06,2022-08-22 15:13:02,0,0,288,áustria aut geo:lat=4819166667 geo:lon=1638100000 geotagged landstrase wien wienwieden vienna statue palace belvedere austria sphinx architecture tourism monument garden europe sculpture city park travel landmark art residence historic sightseeing capital baroque summer old building history town famous monarchy austrian white culture castle outdoor exterior sky museum royal beautiful mythology imperial statuary blue egypt scenic urban classic attraction schloss,geo:lat=4819166667 geo:lon=1638100000,48.191666,16.381000,16,0,,2761393,1,0,0,0,https://live.staticflickr.com/65535/52753852444_cb0078cc05.jpg,500,281
37586351561,37586351561,153171426@N07,cf86aeea1c,65535,66,"Wien - Stephansdom - ""Südwestfassade des gotischen Langhauses""",1,0,0,0,2023-03-17 17:55:13,2023-03-15 14:19:22,0,0,7823,twop yourbestoftoday austria schönefotos beautifulphotos travellersphotos beautifullysimpleanduncomplicated photopassion thisisextraordinaire wien vienna wienstephansdom gotik,,48.208228,16.371722,15,0,,2761367,1,0,0,0,https://live.staticflickr.com/65535/37586351561_cf86aeea1c.jpg,316,500
41026937211,41026937211,153171426@N07,f5bbbb3f08,65535,66,"Wien - Stephansdom - ""Warten auf sanfte Reinigung""",1,0,0,0,2023-03-17 16:25:27,2023-03-15 14:34:30,0,0,5999,twop yourbestoftoday imagequality fotosmithoherqualität thisisexcellent ͡❛ ͜ʖ͡❛✌ wien stephansdom,,48.208648,16.372890,16,0,,2761369,1,0,0,0,https://live.staticflickr.com/65535/41026937211_f5bbbb3f08.jpg,316,500
52753589839,52753589839,84459314@N00,4363b51048,65535,66,STB 1142.578  Loaned to Regiojet seen at Wien Hbf,1,0,0,0,2023-03-17 15:54:00,2023-01-11 21:33:56,0,0,407,,,48.185044,16.377353,16,0,,2761393,1,0,0,0,https://live.staticflickr.com/65535/52753589839_4363b51048.jpg,375,500
52753295976,52753295976,84459314@N00,cf838d6b62,65535,66,STB 1142.578  Loaned to Regiojet seen at Wien Hbf,1,0,0,0,2023-03-17 15:30:08,2023-01-11 21:33:56,0,0,454,,,48.184597,16.378275,16,0,,2761393,1,0,0,0,https://live.staticflickr.com/65535/52753295976_cf838d6b62.jpg,375,500
52753046641,52753046641,7211785@N06,afa25dbfb1,65535,66,20230317 092331 1SL6,1,0,0,0,2023-03-17 13:01:44,2023-03-17 09:23:31,0,0,547,allsyncpicbackman travel t202301 all allsynclocal workflowversionpro20230025 workflowversionpro2023002512580 2023 at austria wien sozialmedizinischeszentrumost iso907 googlepixel7pro googlepixel7probackcamera6 4080x3072 jpeg altitudeabovesealevel207m flashoffdidnotfire focallength6 shutterspeed1274s gpsspeed orientationhorizontal softwareacdseeultimate2022 exifversion0232 myselfg73leopoldschmallegger workflowyes 1s l6 1sl6 faces1 myself6 myself solo myselfsolo6 myselfsolo,,48.218630,16.464147,16,0,,2782315,1,0,0,0,https://live.staticflickr.com/65535/52753046641_afa25dbfb1.jpg,376,500
52753046146,52753046146,7211785@N06,f1115356a4,65535,66,20230317 091843 1SL6,1,0,0,0,2023-03-17 13:01:23,2023-03-17 09:18:43,0,0,477,allsyncpicbackman travel t202301 all allsynclocal workflowversionpro20230025 workflowversionpro2023002512580 2023 at austria wien sozialmedizinischeszentrumost iso232 googlepixel7pro googlepixel7probackcamera6 4080x3072 jpeg altitudeabovesealevel207m flashoffdidnotfire focallength6 shutterspeed195s gpsspeed orientationhorizontal softwareacdseeultimate2022 exifversion0232 myselfg73leopoldschmallegger workflowyes 1s l6 1sl6 faces1 myself6 myself solo myselfsolo6 myselfsolo,,48.218616,16.464163,16,0,,2782315,1,0,0,0,https://live.staticflickr.com/65535/52753046146_f1115356a4.jpg,376,500
52752246967,52752246967,57511216@N04,1191f17ef1,65535,66,Vienna Bus terminal,1,0,0,4,2023-03-17 09:31:35,2023-03-17 10:26:56,0,0,38,busstation vienna austria europe,,48.185234,16.372643,16,0,,2761393,1,0,0,0,https://live.staticflickr.com/65535/52752246967_1191f17ef1.jpg,376,500
52752217067,52752217067,66172619@N03,fa67e2d0f8,65535,66,Vienna - 2022,1,0,0,0,2023-03-17 09:13:48,2022-08-17 16:17:01,0,0,26,canoneos1300d vienna,,48.204569,16.368223,16,0,,2775259,1,0,0,0,https://live.staticflickr.com/65535/52752217067_fa67e2d0f8.jpg,333,500
52752202572,52752202572,87629873@N03,2bbfb4d60f,65535,66,"Adlerpult / Eagle Lectern, c 1230/40",1,0,0,0,2023-03-17 08:56:07,2023-03-13 17:26:24,0,0,94,adler ausstellung bronze liechtenstein liechtensteinpalais museum märzimpalais palais pult skulptur vienna wien eagle exhibition lectern palace sculpture lesepult,,48.222624,16.359552,16,0,,2782729,1,0,0,0,https://live.staticflickr.com/65535/52752202572_2bbfb4d60f.jpg,343,500
52753149200,52753149200,87629873@N03,89f1c3719d,65535,66,"Adlerpult / Eagle Lectern, c 1230/40",1,0,0,0,2023-03-17 08:56:08,2023-03-13 17:28:43,0,0,131,adler ausstellung bronze liechtenstein liechtensteinpalais museum märzimpalais palais pult skulptur vienna wien eagle exhibition lectern palace sculpture lesepult,,48.222624,16.359552,16,0,,2782729,1,0,0,0,https://live.staticflickr.com/65535/52753149200_89f1c3719d.jpg,333,500
52752491060,52752491060,65737797@N00,bdca3ac82b,65535,66,Horse Statue,1,0,0,6,2023-03-16 23:36:47,2016-09-15 16:18:01,0,0,257,vienna wien austria osterreich museum naturhistorischesmuseum animal naturalhistory horse statue art,,48.205069,16.359136,15,0,,2770853,1,0,0,0,https://live.staticflickr.com/65535/52752491060_bdca3ac82b.jpg,500,375
52752144769,52752144769,25507134@N00,7074df2d5f,65535,66,20230306_Keimling_001,1,0,0,4,2023-03-16 21:28:27,2023-03-06 17:48:27,0,0,79,mariendistel sylibummarianum asteraceae keimling vermehrung pflanze plant,,48.248313,16.442577,16,0,,3322743,1,0,0,0,https://live.staticflickr.com/65535/52752144769_7074df2d5f.jpg,500,375
52752135264,52752135264,25507134@N00,f58050c0b8,65535,66,20230306_Aussaat_003,1,0,0,4,2023-03-16 21:22:22,2023-03-16 22:21:38,0,1,38,keimling same seed tomate solanumlycopersicum solanaceae pflanze plant,,48.249438,16.442536,16,0,,3322743,1,0,0,0,https://live.staticflickr.com/65535/52752135264_f58050c0b8.jpg,500,375
52751346777,52751346777,25507134@N00,cc84e60d65,0,0,20230306_Birdbuddy,1,0,0,4,2023-03-16 21:16:51,2023-03-06 15:51:02,0,0,52,birdbuddy vogel bird animal tier taube stadttaube video,,48.248468,16.442348,15,0,,3322743,1,0,0,0,https://live.staticflickr.com/31337/52751346777_cc84e60d65.jpg,500,375
52751883526,52751883526,25507134@N00,0747c808b9,65535,66,20230306_Birdbuddy_001,1,0,0,4,2023-03-16 21:16:48,2023-03-16 22:15:02,0,1,124,stadttaube taube vogel bird animal tier birdbuddy 2023 futterhaus,,48.248468,16.442348,15,0,,3322743,1,0,0,0,https://live.staticflickr.com/65535/52751883526_0747c808b9.jpg,500,375
52752379783,52752379783,25507134@N00,ea431728fe,65535,66,20230306_Birdbuddy_003,1,0,0,4,2023-03-16 21:16:49,2023-03-16 22:14:55,0,1,43,stadttaube taube vogel bird animal tier birdbuddy 2023 futterhaus,,48.248468,16.442348,15,0,,3322743,1,0,0,0,https://live.staticflickr.com/65535/52752379783_ea431728fe.jpg,500,375
52752379633,52752379633,25507134@N00,b697db7eb1,65535,66,20230306_Birdbuddy_005,1,0,0,4,2023-03-16 21:16:50,2023-03-16 22:14:51,0,1,32,stadttaube taube vogel bird animal tier birdbuddy 2023 futterhaus,,48.248468,16.442348,15,0,,3322743,1,0,0,0,https://live.staticflickr.com/65535/52752379633_b697db7eb1.jpg,500,375
52751301272,52751301272,57511216@N04,0b3f1d916e,65535,66,Shopping in Vienna,1,0,0,4,2023-03-16 20:43:16,2023-03-16 16:15:42,0,0,36,retail shopping mall vienna austria europe,,48.242167,16.437435,16,0,,3322743,1,0,0,0,https://live.staticflickr.com/65535/52751301272_0b3f1d916e.jpg,376,500
52751297717,52751297717,57511216@N04,a5c4af4dbb,65535,66,Vienna u-bahn,1,0,0,4,2023-03-16 20:41:14,2023-03-16 15:02:36,0,0,108,vienna austria ubahn metro station europe,,48.194408,16.299533,16,0,,2769121,1,0,0,0,https://live.staticflickr.com/65535/52751297717_a5c4af4dbb.jpg,376,500
52752074369,52752074369,57511216@N04,64df63a267,65535,66,Vienna u-bahn,1,0,0,4,2023-03-16 20:41:14,2023-03-16 17:50:23,0,0,148,vienna austria ubahn metro station europe,,48.237900,16.424247,16,0,,3322740,1,0,0,0,https://live.staticflickr.com/65535/52752074369_64df63a267.jpg,376,500
52752317623,52752317623,57511216@N04,a7423586c0,65535,66,Down by the river in Vienna,1,0,0,4,2023-03-16 20:33:46,2023-03-16 17:35:50,0,0,30,vienna austria river europe water,,48.236825,16.425858,16,0,,3322740,1,0,0,0,https://live.staticflickr.com/65535/52752317623_a7423586c0.jpg,376,500
52751822241,52751822241,57511216@N04,1879e4b2d1,65535,66,Down by the river in Vienna,1,0,0,4,2023-03-16 20:33:45,2023-03-16 17:36:36,0,0,28,vienna austria river europe water,,48.236825,16.425858,16,0,,3322740,1,0,0,0,https://live.staticflickr.com/65535/52751822241_1879e4b2d1.jpg,376,500
52752019869,52752019869,34148515@N03,1362538a1c,65535,66,A-1130 Wien Unter St.Veit Hummelgasse Wiener Linien Linie 58 Triebwagen 4544 im August 1983,1,0,0,0,2023-03-16 20:08:21,1983-08-08 12:54:41,0,0,264,c2 oesterreich1983 wien1983,,48.185731,16.281995,16,0,,2601119,1,0,0,0,https://live.staticflickr.com/65535/52752019869_1362538a1c.jpg,324,500
52752191210,52752191210,34148515@N03,31f80b62e4,65535,66,A-1130 Wien Feld- und Industriebahn Museum Wien Henschel Diesellok vom Typ DG26 im August 1983,1,0,0,0,2023-03-16 20:08:20,1983-08-08 12:54:25,0,0,340,c2 oesterreich1983 wien1983,,48.182355,16.281040,16,0,,2601119,1,0,0,0,https://live.staticflickr.com/65535/52752191210_31f80b62e4.jpg,329,500
52751778856,52751778856,147431165@N05,c039a580a8,65535,66,20230316_201017,1,0,0,0,2023-03-16 20:07:02,2023-03-16 20:10:19,0,0,3,,,48.156533,16.310758,16,0,,2782661,1,0,0,0,https://live.staticflickr.com/65535/52751778856_c039a580a8.jpg,457,500
52752019234,52752019234,34148515@N03,ae4c8be9dc,65535,66,A-1130 Wien Feld- und Industriebahn Museum Wien Deutz Diesellok OME117F (Deutz 36108/1941)  im August 1983,1,0,0,0,2023-03-16 20:08:20,1983-08-08 12:47:55,0,0,200,c2 oesterreich1983 wien1983,,48.182355,16.281040,16,0,,2601119,1,0,0,0,https://live.staticflickr.com/65535/52752019234_ae4c8be9dc.jpg,324,500
52752018954,52752018954,34148515@N03,4b08ebf570,65535,66,A-1130 Wien Feld- und Industriebahn Museum Wien Henschel Diesellok Typ DG13 (Henschel 1883/1941)  im August 1983,1,0,0,0,2023-03-16 20:08:20,1983-08-08 12:54:32,0,0,159,c2 oesterreich1983 wien1983,,48.182355,16.281040,16,0,,2601119,1,0,0,0,https://live.staticflickr.com/65535/52752018954_4b08ebf570.jpg,322,500
52752272188,52752272188,34148515@N03,013e2f4b16,65535,66,A-1130 Wien Feld- und Industriebahn Museum Wien Skoda Lokomotive 122/1940   im August 1983,1,0,0,0,2023-03-16 20:08:18,1983-08-08 12:54:20,0,0,152,c2 oesterreich1983 wien1983,,48.182355,16.281040,16,0,,2601119,1,0,0,0,https://live.staticflickr.com/65535/52752272188_013e2f4b16.jpg,316,500
52752189235,52752189235,34148515@N03,766a4c0c7c,65535,66,A-1130 Wien Feld- und Industriebahn Museum Wien Elektrolok Simmeringer Waggonfabrik Baujahr 1919 ex Dampfkraftwerk Engerthstrasse der Gemeinde Wien im August 1983,1,0,0,0,2023-03-16 20:08:17,1983-08-08 12:54:23,0,0,130,c2 oesterreich1983 wien1983,,48.182355,16.281040,16,0,,2601119,1,0,0,0,https://live.staticflickr.com/65535/52752189235_766a4c0c7c.jpg,500,338
52752017204,52752017204,34148515@N03,0dd70228fe,65535,66,A-1130 Wien Feld- und Industriebahn Museum Wien Elektrolok der KESTAG Ferlach im August 1983,1,0,0,0,2023-03-16 20:08:17,1983-08-08 12:54:38,0,0,125,c2 oesterreich1983 wien1983,,48.182355,16.281040,16,0,,2601119,1,0,0,0,https://live.staticflickr.com/65535/52752017204_0dd70228fe.jpg,500,342
52752249498,52752249498,194968983@N04,bbef6a631d,65535,66,Wien bei Nacht - am Palais Schönborn in der Laudongasse,1,0,0,0,2023-03-16 20:04:03,2012-10-12 19:41:25,0,0,708,wien vienna laudongasse josefstadt alsergrund wiener linien e1 strasenbahn tram tramway austria österreich nahverkehr nachtaufnahme nightshot palais schönborn gartenpalais barock barockpalais,,48.213413,16.350649,16,0,,2775027,1,0,0,0,https://live.staticflickr.com/65535/52752249498_bbef6a631d.jpg,365,500
52751685601,52751685601,57511216@N04,2703d5a225,65535,66,Trams in Vienna,1,0,0,4,2023-03-16 19:08:42,2023-03-16 13:22:14,0,0,113,vienna trams travel transit austria europe,,48.204166,16.363300,16,0,,2775259,1,0,0,0,https://live.staticflickr.com/65535/52751685601_2703d5a225.jpg,376,500
52752093575,52752093575,57511216@N04,cacb139b82,65535,66,A day in Vienna,1,0,0,4,2023-03-16 19:07:25,2023-03-16 11:53:03,0,0,27,vienna austria europe travel holiday,,48.210636,16.359088,16,0,,2775027,1,0,0,0,https://live.staticflickr.com/65535/52752093575_cacb139b82.jpg,376,500
52752093385,52752093385,57511216@N04,7956e90efe,65535,66,A day in Vienna,1,0,0,4,2023-03-16 19:07:18,2023-03-16 13:15:32,0,0,22,vienna austria europe travel holiday,,48.201711,16.360727,16,0,,2770853,1,0,0,0,https://live.staticflickr.com/65535/52752093385_7956e90efe.jpg,376,500
52752176173,52752176173,57511216@N04,9fc669cc72,65535,66,A day in Vienna,1,0,0,4,2023-03-16 19:07:07,2023-03-16 13:17:40,0,0,21,vienna austria europe travel holiday,,48.202372,16.361391,16,0,,2770853,1,0,0,0,https://live.staticflickr.com/65535/52752176173_9fc669cc72.jpg,376,500
52752093120,52752093120,57511216@N04,cd2ab66a21,65535,66,A day in Vienna,1,0,0,4,2023-03-16 19:07:07,2023-03-16 13:19:31,0,0,17,vienna austria europe travel holiday,,48.203666,16.363427,16,0,,2775259,1,0,0,0,https://live.staticflickr.com/65535/52752093120_cd2ab66a21.jpg,376,500
52751661036,52751661036,87629873@N03,db148c81da,65535,66,"Löwenaquamanile / Lion Aquamanilde, c 1225",1,0,0,0,2023-03-16 18:56:15,2023-03-13 17:25:00,0,0,118,ausstellung bronze liechtenstein liechtensteinpalais museum märzimpalais palais skulptur vienna wien exhibition palace sculpture,,48.222624,16.359552,16,0,,2782729,1,0,0,0,https://live.staticflickr.com/65535/52751661036_db148c81da.jpg,333,500
52751120037,52751120037,84459314@N00,a8d7238aff,65535,66,20230111_181435,1,0,0,0,2023-03-16 18:51:37,2023-01-11 18:14:36,0,0,453,,,48.208202,16.371405,16,0,,2761367,1,0,0,0,https://live.staticflickr.com/65535/52751120037_a8d7238aff.jpg,500,375
52751655236,52751655236,84459314@N00,fe53e7a0a5,65535,66,20230111_191555,1,0,0,0,2023-03-16 18:51:29,2023-01-11 19:15:55,0,0,430,,,48.208611,16.378041,16,0,,8378568,1,0,0,0,https://live.staticflickr.com/65535/52751655236_fe53e7a0a5.jpg,500,375
52752065545,52752065545,84459314@N00,8170b8d4e7,65535,66,20230111_191953,1,0,0,0,2023-03-16 18:51:14,2023-01-11 19:19:53,0,0,242,,,48.183247,16.374744,16,0,,2761393,1,0,0,0,https://live.staticflickr.com/65535/52752065545_8170b8d4e7.jpg,375,500
52751892924,52751892924,84459314@N00,300fbf3028,65535,66,20230111_193405,1,0,0,0,2023-03-16 18:51:07,2023-01-11 19:34:06,0,0,63,,,48.184855,16.377127,16,0,,2761393,1,0,0,0,https://live.staticflickr.com/65535/52751892924_300fbf3028.jpg,375,500
52751653906,52751653906,84459314@N00,ca476fe167,65535,66,20230111_193707,1,0,0,0,2023-03-16 18:50:35,2023-01-11 19:37:07,0,0,53,,,48.184855,16.377127,16,0,,2761393,1,0,0,0,https://live.staticflickr.com/65535/52751653906_ca476fe167.jpg,375,500
52752147433,52752147433,84459314@N00,94f8e63366,65535,66,20230111_193651,1,0,0,0,2023-03-16 18:50:32,2023-01-11 19:36:51,0,0,51,,,48.184855,16.377127,16,0,,2761393,1,0,0,0,https://live.staticflickr.com/65535/52752147433_94f8e63366.jpg,375,500
52751021502,52751021502,98502450@N03,a02140a8a4,65535,66,Canale Grande of Vienna,1,0,0,0,2023-03-16 17:50:41,2023-03-12 07:54:45,0,0,803,,,48.212119,16.378830,16,0,,8378568,1,0,0,0,https://live.staticflickr.com/65535/52751021502_a02140a8a4.jpg,333,500
52750831677,52750831677,197973805@N08,b2287aa9b3,65535,66,View,1,0,0,0,2023-03-16 16:10:06,2022-10-19 14:10:43,0,0,5,,,48.179855,16.307566,16,0,,2776421,1,0,0,0,https://live.staticflickr.com/65535/52750831677_b2287aa9b3.jpg,375,500
52750643937,52750643937,57511216@N04,e1e6d17e7e,65535,66,Danube Tower,1,0,0,4,2023-03-16 14:23:03,2023-03-16 15:15:27,0,0,32,tower vienna austria europe landmark,,48.240248,16.410039,16,0,,2774984,1,0,0,0,https://live.staticflickr.com/65535/52750643937_e1e6d17e7e.jpg,376,500
52751095476,52751095476,57511216@N04,cd8fe877d2,65535,66,Outside the Ernst-Happel Stadium,1,0,0,4,2023-03-16 13:33:28,2023-03-16 14:21:14,0,0,55,vienna austria europe stadium ground,,48.207782,16.420415,16,0,,3322725,1,0,0,0,https://live.staticflickr.com/65535/52751095476_cd8fe877d2.jpg,376,500
52751239684,52751239684,57511216@N04,0c5f485e1a,65535,66,Volkstheater Station,1,0,0,4,2023-03-16 12:34:27,2023-03-16 13:29:48,0,0,67,ubahn metro vienna austria europe station,,48.206580,16.360201,16,0,,2775259,1,0,0,0,https://live.staticflickr.com/65535/52751239684_0c5f485e1a.jpg,376,500
52751317520,52751317520,57511216@N04,8b401811fb,65535,66,Museum Quarter in Vienna,1,0,0,4,2023-03-16 11:31:01,2023-03-16 12:24:29,0,0,27,museum vienna austria holiday europe,,48.203429,16.358982,16,0,,2770853,1,0,0,0,https://live.staticflickr.com/65535/52751317520_8b401811fb.jpg,376,500
52751150514,52751150514,57511216@N04,698c235777,65535,66,Museum Quarter in Vienna,1,0,0,4,2023-03-16 11:30:52,2023-03-16 12:28:43,0,0,73,museum vienna austria holiday europe,,48.203429,16.358982,16,0,,2770853,1,0,0,0,https://live.staticflickr.com/65535/52751150514_698c235777.jpg,376,500
52750310862,52750310862,57511216@N04,09b42b9482,65535,66,Austrian Parliament Building,1,0,0,4,2023-03-16 10:46:16,2023-03-16 11:38:48,0,0,63,austria vienna government europe,,48.208065,16.358438,16,0,,2775259,1,0,0,0,https://live.staticflickr.com/65535/52750310862_09b42b9482.jpg,376,500
52750281392,52750281392,57511216@N04,45f256e901,65535,66,Karlsplatz in Vienna,1,0,0,4,2023-03-16 10:26:02,2023-03-16 11:05:40,0,0,50,park vienna austria europe,,48.200436,16.368513,16,0,,2761333,1,0,0,0,https://live.staticflickr.com/65535/52750281392_45f256e901.jpg,376,500
52751055744,52751055744,57511216@N04,54a00496a7,65535,66,Karlsplatz in Vienna,1,0,0,4,2023-03-16 10:25:59,2023-03-16 11:06:21,0,0,52,park vienna austria europe,,48.200436,16.368513,16,0,,2761333,1,0,0,0,https://live.staticflickr.com/65535/52751055744_54a00496a7.jpg,376,500
52751055569,52751055569,57511216@N04,947e424221,65535,66,Karlsplatz in Vienna,1,0,0,4,2023-03-16 10:25:52,2023-03-16 11:11:45,0,0,43,park vienna austria europe,,48.200436,16.368513,16,0,,2761333,1,0,0,0,https://live.staticflickr.com/65535/52751055569_947e424221.jpg,376,500
52750277327,52750277327,57511216@N04,4eac2cea4d,65535,66,Trams of Vienna,1,0,0,4,2023-03-16 10:23:19,2023-03-16 11:15:15,0,0,64,vienna austria tram transport europe,,48.199544,16.368338,16,0,,2761393,1,0,0,0,https://live.staticflickr.com/65535/52750277327_4eac2cea4d.jpg,376,500
52751220175,52751220175,57511216@N04,5baa789f52,65535,66,Trams of Vienna,1,0,0,4,2023-03-16 10:23:15,2023-03-16 11:20:39,0,0,99,vienna austria tram transport europe,,48.198936,16.367752,16,0,,2761393,1,0,0,0,https://live.staticflickr.com/65535/52751220175_5baa789f52.jpg,376,500
52750252782,52750252782,57511216@N04,037833706b,65535,66,Waiting in Vienna,1,0,0,4,2023-03-16 10:03:57,2023-03-16 10:56:30,0,0,73,metro ubahn transport transit vienna austria europe,,48.192078,16.354164,16,0,,2771932,1,0,0,0,https://live.staticflickr.com/65535/52750252782_037833706b.jpg,376,500
52751027004,52751027004,57511216@N04,32347992ca,65535,66,Good morning Vienna,1,0,0,4,2023-03-16 10:02:38,2023-03-16 10:39:16,0,0,79,morning vienna austria europe,,48.189058,16.350455,16,0,,2771956,1,0,0,0,https://live.staticflickr.com/65535/52751027004_32347992ca.jpg,376,500
52751277978,52751277978,57511216@N04,090164d8e6,65535,66,Good morning Vienna,1,0,0,4,2023-03-16 10:02:32,2023-03-16 10:48:18,0,0,187,morning vienna austria europe,,48.190277,16.353377,16,0,,2771956,1,0,0,0,https://live.staticflickr.com/65535/52751277978_090164d8e6.jpg,376,500
52750666216,52750666216,87629873@N03,a9da5d507c,65535,66,"Johann Michael Rottmayr: Deckengemälde im Ariadnezimmer, Ariadne und Theseus, 4 Grisaillebilder, c 1705-08",1,0,0,0,2023-03-16 08:25:59,2023-03-13 18:44:26,0,0,120,ausstellung barock baroque deckenfresko domenicoegidiorossi domenicomartinelli gartenpalais johannmichaelrottmayr liechtenstein liechtensteinpalais museum märzimpalais palais rossau vienna wien ceilingfresco exhibition palace,,48.222624,16.359552,16,0,,2782729,1,0,0,0,https://live.staticflickr.com/65535/52750666216_a9da5d507c.jpg,366,500
52751156608,52751156608,87629873@N03,92ae0af40e,65535,66,"Johann Michael Rottmayr: Deckengemälde im Tugendzimmer, Götterstatuen, Apollo, Venus, Diana, Mars, Figurengruppen, c 1705-08",1,0,0,0,2023-03-16 08:25:57,2023-03-13 18:47:35,0,0,96,ausstellung barock baroque deckenfresko domenicoegidiorossi domenicomartinelli gartenpalais johannmichaelrottmayr liechtenstein liechtensteinpalais museum märzimpalais palais rossau vienna wien ceilingfresco exhibition palace,,48.222624,16.359552,16,0,,2782729,1,0,0,0,https://live.staticflickr.com/65535/52751156608_92ae0af40e.jpg,465,500
